DATE_KEY,FULL_DATE,YEAR,QUARTER,QUARTER_NAME,MONTH_NUMBER,MONTH_NAME,MONTH_SHORT_NAME,WEEK_OF_YEAR,DAY_OF_MONTH,DAY_OF_WEEK_NUMBER,DAY_NAME,IS_WEEKEND
20250513,2025-05-13,2025,2,Q2,5,May,May,20,13,2,13A25,FALSE
20250514,2025-05-14,2025,2,Q2,5,May,May,20,14,3,14A25,FALSE
20250515,2025-05-15,2025,2,Q2,5,May,May,20,15,4,15A25,FALSE
20250516,2025-05-16,2025,2,Q2,5,May,May,20,16,5,16A25,FALSE
20250517,2025-05-17,2025,2,Q2,5,May,May,20,17,6,17A25,TRUE
20250518,2025-05-18,2025,2,Q2,5,May,May,20,18,0,18A25,TRUE
20250519,2025-05-19,2025,2,Q2,5,May,May,21,19,1,19A25,FALSE
20250520,2025-05-20,2025,2,Q2,5,May,May,21,20,2,20A25,FALSE
20250521,2025-05-21,2025,2,Q2,5,May,May,21,21,3,21A25,FALSE
20250522,2025-05-22,2025,2,Q2,5,May,May,21,22,4,22A25,FALSE
20250523,2025-05-23,2025,2,Q2,5,May,May,21,23,5,23A25,FALSE
20250524,2025-05-24,2025,2,Q2,5,May,May,21,24,6,24A25,TRUE
20250525,2025-05-25,2025,2,Q2,5,May,May,21,25,0,25A25,TRUE
20250526,2025-05-26,2025,2,Q2,5,May,May,22,26,1,26A25,FALSE
20250527,2025-05-27,2025,2,Q2,5,May,May,22,27,2,27A25,FALSE
20250528,2025-05-28,2025,2,Q2,5,May,May,22,28,3,28A25,FALSE
20250529,2025-05-29,2025,2,Q2,5,May,May,22,29,4,29A25,FALSE
20250530,2025-05-30,2025,2,Q2,5,May,May,22,30,5,30A25,FALSE
20250531,2025-05-31,2025,2,Q2,5,May,May,22,31,6,31A25,TRUE
20250601,2025-06-01,2025,2,Q2,6,June,Jun,22,1,0,1A25,TRUE
20250602,2025-06-02,2025,2,Q2,6,June,Jun,23,2,1,2A25,FALSE
20250603,2025-06-03,2025,2,Q2,6,June,Jun,23,3,2,3A25,FALSE
20250604,2025-06-04,2025,2,Q2,6,June,Jun,23,4,3,4A25,FALSE
20250605,2025-06-05,2025,2,Q2,6,June,Jun,23,5,4,5A25,FALSE
20250606,2025-06-06,2025,2,Q2,6,June,Jun,23,6,5,6A25,FALSE
20250607,2025-06-07,2025,2,Q2,6,June,Jun,23,7,6,7A25,TRUE
20250608,2025-06-08,2025,2,Q2,6,June,Jun,23,8,0,8A25,TRUE
20250609,2025-06-09,2025,2,Q2,6,June,Jun,24,9,1,9A25,FALSE
20250610,2025-06-10,2025,2,Q2,6,June,Jun,24,10,2,10A25,FALSE
20250611,2025-06-11,2025,2,Q2,6,June,Jun,24,11,3,11A25,FALSE
20250612,2025-06-12,2025,2,Q2,6,June,Jun,24,12,4,12A25,FALSE
20250613,2025-06-13,2025,2,Q2,6,June,Jun,24,13,5,13A25,FALSE
20250614,2025-06-14,2025,2,Q2,6,June,Jun,24,14,6,14A25,TRUE
20250615,2025-06-15,2025,2,Q2,6,June,Jun,24,15,0,15A25,TRUE
20250616,2025-06-16,2025,2,Q2,6,June,Jun,25,16,1,16A25,FALSE
20250617,2025-06-17,2025,2,Q2,6,June,Jun,25,17,2,17A25,FALSE
20250618,2025-06-18,2025,2,Q2,6,June,Jun,25,18,3,18A25,FALSE
20250619,2025-06-19,2025,2,Q2,6,June,Jun,25,19,4,19A25,FALSE
20250620,2025-06-20,2025,2,Q2,6,June,Jun,25,20,5,20A25,FALSE
20250621,2025-06-21,2025,2,Q2,6,June,Jun,25,21,6,21A25,TRUE
20250622,2025-06-22,2025,2,Q2,6,June,Jun,25,22,0,22A25,TRUE
20250623,2025-06-23,2025,2,Q2,6,June,Jun,26,23,1,23A25,FALSE
20250624,2025-06-24,2025,2,Q2,6,June,Jun,26,24,2,24A25,FALSE
20250625,2025-06-25,2025,2,Q2,6,June,Jun,26,25,3,25A25,FALSE
20250626,2025-06-26,2025,2,Q2,6,June,Jun,26,26,4,26A25,FALSE
20250627,2025-06-27,2025,2,Q2,6,June,Jun,26,27,5,27A25,FALSE
20250628,2025-06-28,2025,2,Q2,6,June,Jun,26,28,6,28A25,TRUE
20250629,2025-06-29,2025,2,Q2,6,June,Jun,26,29,0,29A25,TRUE
20250630,2025-06-30,2025,2,Q2,6,June,Jun,27,30,1,30A25,FALSE
20250701,2025-07-01,2025,3,Q3,7,July,Jul,27,1,2,1A25,FALSE
20250702,2025-07-02,2025,3,Q3,7,July,Jul,27,2,3,2A25,FALSE
20250703,2025-07-03,2025,3,Q3,7,July,Jul,27,3,4,3A25,FALSE
20250704,2025-07-04,2025,3,Q3,7,July,Jul,27,4,5,4A25,FALSE
20250705,2025-07-05,2025,3,Q3,7,July,Jul,27,5,6,5A25,TRUE
20250706,2025-07-06,2025,3,Q3,7,July,Jul,27,6,0,6A25,TRUE
20250707,2025-07-07,2025,3,Q3,7,July,Jul,28,7,1,7A25,FALSE
20250708,2025-07-08,2025,3,Q3,7,July,Jul,28,8,2,8A25,FALSE
20250709,2025-07-09,2025,3,Q3,7,July,Jul,28,9,3,9A25,FALSE
20250710,2025-07-10,2025,3,Q3,7,July,Jul,28,10,4,10A25,FALSE
20250711,2025-07-11,2025,3,Q3,7,July,Jul,28,11,5,11A25,FALSE
20250712,2025-07-12,2025,3,Q3,7,July,Jul,28,12,6,12A25,TRUE
20250713,2025-07-13,2025,3,Q3,7,July,Jul,28,13,0,13A25,TRUE
20250714,2025-07-14,2025,3,Q3,7,July,Jul,29,14,1,14A25,FALSE
20250715,2025-07-15,2025,3,Q3,7,July,Jul,29,15,2,15A25,FALSE
20250716,2025-07-16,2025,3,Q3,7,July,Jul,29,16,3,16A25,FALSE
20250717,2025-07-17,2025,3,Q3,7,July,Jul,29,17,4,17A25,FALSE
20250718,2025-07-18,2025,3,Q3,7,July,Jul,29,18,5,18A25,FALSE
20250719,2025-07-19,2025,3,Q3,7,July,Jul,29,19,6,19A25,TRUE
20250720,2025-07-20,2025,3,Q3,7,July,Jul,29,20,0,20A25,TRUE
20250721,2025-07-21,2025,3,Q3,7,July,Jul,30,21,1,21A25,FALSE
20250722,2025-07-22,2025,3,Q3,7,July,Jul,30,22,2,22A25,FALSE
20250723,2025-07-23,2025,3,Q3,7,July,Jul,30,23,3,23A25,FALSE
20250724,2025-07-24,2025,3,Q3,7,July,Jul,30,24,4,24A25,FALSE
20250725,2025-07-25,2025,3,Q3,7,July,Jul,30,25,5,25A25,FALSE
20250726,2025-07-26,2025,3,Q3,7,July,Jul,30,26,6,26A25,TRUE
20250727,2025-07-27,2025,3,Q3,7,July,Jul,30,27,0,27A25,TRUE
20250728,2025-07-28,2025,3,Q3,7,July,Jul,31,28,1,28A25,FALSE
20250729,2025-07-29,2025,3,Q3,7,July,Jul,31,29,2,29A25,FALSE
20250730,2025-07-30,2025,3,Q3,7,July,Jul,31,30,3,30A25,FALSE
20250731,2025-07-31,2025,3,Q3,7,July,Jul,31,31,4,31A25,FALSE
20250801,2025-08-01,2025,3,Q3,8,August,Aug,31,1,5,1A25,FALSE
20250802,2025-08-02,2025,3,Q3,8,August,Aug,31,2,6,2A25,TRUE
20250803,2025-08-03,2025,3,Q3,8,August,Aug,31,3,0,3A25,TRUE
20250804,2025-08-04,2025,3,Q3,8,August,Aug,32,4,1,4A25,FALSE
20250805,2025-08-05,2025,3,Q3,8,August,Aug,32,5,2,5A25,FALSE
20250806,2025-08-06,2025,3,Q3,8,August,Aug,32,6,3,6A25,FALSE
20250807,2025-08-07,2025,3,Q3,8,August,Aug,32,7,4,7A25,FALSE
20250808,2025-08-08,2025,3,Q3,8,August,Aug,32,8,5,8A25,FALSE
20250809,2025-08-09,2025,3,Q3,8,August,Aug,32,9,6,9A25,TRUE
20250810,2025-08-10,2025,3,Q3,8,August,Aug,32,10,0,10A25,TRUE
20250811,2025-08-11,2025,3,Q3,8,August,Aug,33,11,1,11A25,FALSE
20250812,2025-08-12,2025,3,Q3,8,August,Aug,33,12,2,12A25,FALSE
20250813,2025-08-13,2025,3,Q3,8,August,Aug,33,13,3,13A25,FALSE
20250814,2025-08-14,2025,3,Q3,8,August,Aug,33,14,4,14A25,FALSE
20250815,2025-08-15,2025,3,Q3,8,August,Aug,33,15,5,15A25,FALSE
20250816,2025-08-16,2025,3,Q3,8,August,Aug,33,16,6,16A25,TRUE
20250817,2025-08-17,2025,3,Q3,8,August,Aug,33,17,0,17A25,TRUE
20250818,2025-08-18,2025,3,Q3,8,August,Aug,34,18,1,18A25,FALSE
20250819,2025-08-19,2025,3,Q3,8,August,Aug,34,19,2,19A25,FALSE
20250820,2025-08-20,2025,3,Q3,8,August,Aug,34,20,3,20A25,FALSE
20250821,2025-08-21,2025,3,Q3,8,August,Aug,34,21,4,21A25,FALSE
20250822,2025-08-22,2025,3,Q3,8,August,Aug,34,22,5,22A25,FALSE
20250823,2025-08-23,2025,3,Q3,8,August,Aug,34,23,6,23A25,TRUE
20250824,2025-08-24,2025,3,Q3,8,August,Aug,34,24,0,24A25,TRUE
20250825,2025-08-25,2025,3,Q3,8,August,Aug,35,25,1,25A25,FALSE
20250826,2025-08-26,2025,3,Q3,8,August,Aug,35,26,2,26A25,FALSE
20250827,2025-08-27,2025,3,Q3,8,August,Aug,35,27,3,27A25,FALSE
20250828,2025-08-28,2025,3,Q3,8,August,Aug,35,28,4,28A25,FALSE
20250829,2025-08-29,2025,3,Q3,8,August,Aug,35,29,5,29A25,FALSE
20250830,2025-08-30,2025,3,Q3,8,August,Aug,35,30,6,30A25,TRUE
20250831,2025-08-31,2025,3,Q3,8,August,Aug,35,31,0,31A25,TRUE
20250901,2025-09-01,2025,3,Q3,9,September,Sep,36,1,1,1A25,FALSE
20250902,2025-09-02,2025,3,Q3,9,September,Sep,36,2,2,2A25,FALSE
20250903,2025-09-03,2025,3,Q3,9,September,Sep,36,3,3,3A25,FALSE
20250904,2025-09-04,2025,3,Q3,9,September,Sep,36,4,4,4A25,FALSE
20250905,2025-09-05,2025,3,Q3,9,September,Sep,36,5,5,5A25,FALSE
20250906,2025-09-06,2025,3,Q3,9,September,Sep,36,6,6,6A25,TRUE
20250907,2025-09-07,2025,3,Q3,9,September,Sep,36,7,0,7A25,TRUE
20250908,2025-09-08,2025,3,Q3,9,September,Sep,37,8,1,8A25,FALSE
20250909,2025-09-09,2025,3,Q3,9,September,Sep,37,9,2,9A25,FALSE
20250910,2025-09-10,2025,3,Q3,9,September,Sep,37,10,3,10A25,FALSE
20250911,2025-09-11,2025,3,Q3,9,September,Sep,37,11,4,11A25,FALSE
20250912,2025-09-12,2025,3,Q3,9,September,Sep,37,12,5,12A25,FALSE
20250913,2025-09-13,2025,3,Q3,9,September,Sep,37,13,6,13A25,TRUE
20250914,2025-09-14,2025,3,Q3,9,September,Sep,37,14,0,14A25,TRUE
20250915,2025-09-15,2025,3,Q3,9,September,Sep,38,15,1,15A25,FALSE
20250916,2025-09-16,2025,3,Q3,9,September,Sep,38,16,2,16A25,FALSE
20250917,2025-09-17,2025,3,Q3,9,September,Sep,38,17,3,17A25,FALSE
20250918,2025-09-18,2025,3,Q3,9,September,Sep,38,18,4,18A25,FALSE
20250919,2025-09-19,2025,3,Q3,9,September,Sep,38,19,5,19A25,FALSE
20250920,2025-09-20,2025,3,Q3,9,September,Sep,38,20,6,20A25,TRUE
20250921,2025-09-21,2025,3,Q3,9,September,Sep,38,21,0,21A25,TRUE
20250922,2025-09-22,2025,3,Q3,9,September,Sep,39,22,1,22A25,FALSE
20250923,2025-09-23,2025,3,Q3,9,September,Sep,39,23,2,23A25,FALSE
20250924,2025-09-24,2025,3,Q3,9,September,Sep,39,24,3,24A25,FALSE
20250925,2025-09-25,2025,3,Q3,9,September,Sep,39,25,4,25A25,FALSE
20250926,2025-09-26,2025,3,Q3,9,September,Sep,39,26,5,26A25,FALSE
20250927,2025-09-27,2025,3,Q3,9,September,Sep,39,27,6,27A25,TRUE
20250928,2025-09-28,2025,3,Q3,9,September,Sep,39,28,0,28A25,TRUE
20250929,2025-09-29,2025,3,Q3,9,September,Sep,40,29,1,29A25,FALSE
20250930,2025-09-30,2025,3,Q3,9,September,Sep,40,30,2,30A25,FALSE
20251001,2025-10-01,2025,4,Q4,10,October,Oct,40,1,3,1A25,FALSE
20251002,2025-10-02,2025,4,Q4,10,October,Oct,40,2,4,2A25,FALSE
20251003,2025-10-03,2025,4,Q4,10,October,Oct,40,3,5,3A25,FALSE
20251004,2025-10-04,2025,4,Q4,10,October,Oct,40,4,6,4A25,TRUE
20251005,2025-10-05,2025,4,Q4,10,October,Oct,40,5,0,5A25,TRUE
20251006,2025-10-06,2025,4,Q4,10,October,Oct,41,6,1,6A25,FALSE
20251007,2025-10-07,2025,4,Q4,10,October,Oct,41,7,2,7A25,FALSE
20251008,2025-10-08,2025,4,Q4,10,October,Oct,41,8,3,8A25,FALSE
20251009,2025-10-09,2025,4,Q4,10,October,Oct,41,9,4,9A25,FALSE
20251010,2025-10-10,2025,4,Q4,10,October,Oct,41,10,5,10A25,FALSE
20251011,2025-10-11,2025,4,Q4,10,October,Oct,41,11,6,11A25,TRUE
20251012,2025-10-12,2025,4,Q4,10,October,Oct,41,12,0,12A25,TRUE
20251013,2025-10-13,2025,4,Q4,10,October,Oct,42,13,1,13A25,FALSE
20251014,2025-10-14,2025,4,Q4,10,October,Oct,42,14,2,14A25,FALSE
20251015,2025-10-15,2025,4,Q4,10,October,Oct,42,15,3,15A25,FALSE
20251016,2025-10-16,2025,4,Q4,10,October,Oct,42,16,4,16A25,FALSE
20251017,2025-10-17,2025,4,Q4,10,October,Oct,42,17,5,17A25,FALSE
20251018,2025-10-18,2025,4,Q4,10,October,Oct,42,18,6,18A25,TRUE
20251019,2025-10-19,2025,4,Q4,10,October,Oct,42,19,0,19A25,TRUE
20251020,2025-10-20,2025,4,Q4,10,October,Oct,43,20,1,20A25,FALSE
20251021,2025-10-21,2025,4,Q4,10,October,Oct,43,21,2,21A25,FALSE
20251022,2025-10-22,2025,4,Q4,10,October,Oct,43,22,3,22A25,FALSE
20251023,2025-10-23,2025,4,Q4,10,October,Oct,43,23,4,23A25,FALSE
20251024,2025-10-24,2025,4,Q4,10,October,Oct,43,24,5,24A25,FALSE
20251025,2025-10-25,2025,4,Q4,10,October,Oct,43,25,6,25A25,TRUE
20251026,2025-10-26,2025,4,Q4,10,October,Oct,43,26,0,26A25,TRUE
20251027,2025-10-27,2025,4,Q4,10,October,Oct,44,27,1,27A25,FALSE
20251028,2025-10-28,2025,4,Q4,10,October,Oct,44,28,2,28A25,FALSE
20251029,2025-10-29,2025,4,Q4,10,October,Oct,44,29,3,29A25,FALSE
20251030,2025-10-30,2025,4,Q4,10,October,Oct,44,30,4,30A25,FALSE
20251031,2025-10-31,2025,4,Q4,10,October,Oct,44,31,5,31A25,FALSE
20251101,2025-11-01,2025,4,Q4,11,November,Nov,44,1,6,1A25,TRUE
20251102,2025-11-02,2025,4,Q4,11,November,Nov,44,2,0,2A25,TRUE
20251103,2025-11-03,2025,4,Q4,11,November,Nov,45,3,1,3A25,FALSE
20251104,2025-11-04,2025,4,Q4,11,November,Nov,45,4,2,4A25,FALSE
20251105,2025-11-05,2025,4,Q4,11,November,Nov,45,5,3,5A25,FALSE
20251106,2025-11-06,2025,4,Q4,11,November,Nov,45,6,4,6A25,FALSE
20251107,2025-11-07,2025,4,Q4,11,November,Nov,45,7,5,7A25,FALSE
20251108,2025-11-08,2025,4,Q4,11,November,Nov,45,8,6,8A25,TRUE
20251109,2025-11-09,2025,4,Q4,11,November,Nov,45,9,0,9A25,TRUE
20251110,2025-11-10,2025,4,Q4,11,November,Nov,46,10,1,10A25,FALSE
20251111,2025-11-11,2025,4,Q4,11,November,Nov,46,11,2,11A25,FALSE
20251112,2025-11-12,2025,4,Q4,11,November,Nov,46,12,3,12A25,FALSE
20251113,2025-11-13,2025,4,Q4,11,November,Nov,46,13,4,13A25,FALSE
20251114,2025-11-14,2025,4,Q4,11,November,Nov,46,14,5,14A25,FALSE
20251115,2025-11-15,2025,4,Q4,11,November,Nov,46,15,6,15A25,TRUE
20251116,2025-11-16,2025,4,Q4,11,November,Nov,46,16,0,16A25,TRUE
20251117,2025-11-17,2025,4,Q4,11,November,Nov,47,17,1,17A25,FALSE
20251118,2025-11-18,2025,4,Q4,11,November,Nov,47,18,2,18A25,FALSE
20251119,2025-11-19,2025,4,Q4,11,November,Nov,47,19,3,19A25,FALSE
20251120,2025-11-20,2025,4,Q4,11,November,Nov,47,20,4,20A25,FALSE
20251121,2025-11-21,2025,4,Q4,11,November,Nov,47,21,5,21A25,FALSE
20251122,2025-11-22,2025,4,Q4,11,November,Nov,47,22,6,22A25,TRUE
20251123,2025-11-23,2025,4,Q4,11,November,Nov,47,23,0,23A25,TRUE
20251124,2025-11-24,2025,4,Q4,11,November,Nov,48,24,1,24A25,FALSE
20251125,2025-11-25,2025,4,Q4,11,November,Nov,48,25,2,25A25,FALSE
20251126,2025-11-26,2025,4,Q4,11,November,Nov,48,26,3,26A25,FALSE
20251127,2025-11-27,2025,4,Q4,11,November,Nov,48,27,4,27A25,FALSE
20251128,2025-11-28,2025,4,Q4,11,November,Nov,48,28,5,28A25,FALSE
20251129,2025-11-29,2025,4,Q4,11,November,Nov,48,29,6,29A25,TRUE
20251130,2025-11-30,2025,4,Q4,11,November,Nov,48,30,0,30A25,TRUE
20251201,2025-12-01,2025,4,Q4,12,December,Dec,49,1,1,1A25,FALSE
20251202,2025-12-02,2025,4,Q4,12,December,Dec,49,2,2,2A25,FALSE
20251203,2025-12-03,2025,4,Q4,12,December,Dec,49,3,3,3A25,FALSE
20251204,2025-12-04,2025,4,Q4,12,December,Dec,49,4,4,4A25,FALSE
20251205,2025-12-05,2025,4,Q4,12,December,Dec,49,5,5,5A25,FALSE
20251206,2025-12-06,2025,4,Q4,12,December,Dec,49,6,6,6A25,TRUE
20251207,2025-12-07,2025,4,Q4,12,December,Dec,49,7,0,7A25,TRUE
20251208,2025-12-08,2025,4,Q4,12,December,Dec,50,8,1,8A25,FALSE
20251209,2025-12-09,2025,4,Q4,12,December,Dec,50,9,2,9A25,FALSE
20251210,2025-12-10,2025,4,Q4,12,December,Dec,50,10,3,10A25,FALSE
20251211,2025-12-11,2025,4,Q4,12,December,Dec,50,11,4,11A25,FALSE
20251212,2025-12-12,2025,4,Q4,12,December,Dec,50,12,5,12A25,FALSE
20251213,2025-12-13,2025,4,Q4,12,December,Dec,50,13,6,13A25,TRUE
20251214,2025-12-14,2025,4,Q4,12,December,Dec,50,14,0,14A25,TRUE
20251215,2025-12-15,2025,4,Q4,12,December,Dec,51,15,1,15A25,FALSE
20251216,2025-12-16,2025,4,Q4,12,December,Dec,51,16,2,16A25,FALSE
20251217,2025-12-17,2025,4,Q4,12,December,Dec,51,17,3,17A25,FALSE
20251218,2025-12-18,2025,4,Q4,12,December,Dec,51,18,4,18A25,FALSE
20251219,2025-12-19,2025,4,Q4,12,December,Dec,51,19,5,19A25,FALSE
20251220,2025-12-20,2025,4,Q4,12,December,Dec,51,20,6,20A25,TRUE
20251221,2025-12-21,2025,4,Q4,12,December,Dec,51,21,0,21A25,TRUE
20251222,2025-12-22,2025,4,Q4,12,December,Dec,52,22,1,22A25,FALSE
20251223,2025-12-23,2025,4,Q4,12,December,Dec,52,23,2,23A25,FALSE
20251224,2025-12-24,2025,4,Q4,12,December,Dec,52,24,3,24A25,FALSE
20251225,2025-12-25,2025,4,Q4,12,December,Dec,52,25,4,25A25,FALSE
20251226,2025-12-26,2025,4,Q4,12,December,Dec,52,26,5,26A25,FALSE
20251227,2025-12-27,2025,4,Q4,12,December,Dec,52,27,6,27A25,TRUE
20251228,2025-12-28,2025,4,Q4,12,December,Dec,52,28,0,28A25,TRUE
20251229,2025-12-29,2025,4,Q4,12,December,Dec,1,29,1,29A25,FALSE
20251230,2025-12-30,2025,4,Q4,12,December,Dec,1,30,2,30A25,FALSE
20251231,2025-12-31,2025,4,Q4,12,December,Dec,1,31,3,31A25,FALSE
20260101,2026-01-01,2026,1,Q1,1,January,Jan,1,1,4,1A26,FALSE
20260102,2026-01-02,2026,1,Q1,1,January,Jan,1,2,5,2A26,FALSE
20260103,2026-01-03,2026,1,Q1,1,January,Jan,1,3,6,3A26,TRUE
20260104,2026-01-04,2026,1,Q1,1,January,Jan,1,4,0,4A26,TRUE
20260105,2026-01-05,2026,1,Q1,1,January,Jan,2,5,1,5A26,FALSE
20260106,2026-01-06,2026,1,Q1,1,January,Jan,2,6,2,6A26,FALSE
20260107,2026-01-07,2026,1,Q1,1,January,Jan,2,7,3,7A26,FALSE
20260108,2026-01-08,2026,1,Q1,1,January,Jan,2,8,4,8A26,FALSE
20260109,2026-01-09,2026,1,Q1,1,January,Jan,2,9,5,9A26,FALSE
20260110,2026-01-10,2026,1,Q1,1,January,Jan,2,10,6,10A26,TRUE
20260111,2026-01-11,2026,1,Q1,1,January,Jan,2,11,0,11A26,TRUE
20260112,2026-01-12,2026,1,Q1,1,January,Jan,3,12,1,12A26,FALSE
20260113,2026-01-13,2026,1,Q1,1,January,Jan,3,13,2,13A26,FALSE
20260114,2026-01-14,2026,1,Q1,1,January,Jan,3,14,3,14A26,FALSE
20260115,2026-01-15,2026,1,Q1,1,January,Jan,3,15,4,15A26,FALSE
20260116,2026-01-16,2026,1,Q1,1,January,Jan,3,16,5,16A26,FALSE
20260117,2026-01-17,2026,1,Q1,1,January,Jan,3,17,6,17A26,TRUE
20260118,2026-01-18,2026,1,Q1,1,January,Jan,3,18,0,18A26,TRUE
20260119,2026-01-19,2026,1,Q1,1,January,Jan,4,19,1,19A26,FALSE
20260120,2026-01-20,2026,1,Q1,1,January,Jan,4,20,2,20A26,FALSE
20260121,2026-01-21,2026,1,Q1,1,January,Jan,4,21,3,21A26,FALSE
20260122,2026-01-22,2026,1,Q1,1,January,Jan,4,22,4,22A26,FALSE
20260123,2026-01-23,2026,1,Q1,1,January,Jan,4,23,5,23A26,FALSE
20260124,2026-01-24,2026,1,Q1,1,January,Jan,4,24,6,24A26,TRUE
20260125,2026-01-25,2026,1,Q1,1,January,Jan,4,25,0,25A26,TRUE
20260126,2026-01-26,2026,1,Q1,1,January,Jan,5,26,1,26A26,FALSE
20260127,2026-01-27,2026,1,Q1,1,January,Jan,5,27,2,27A26,FALSE
20260128,2026-01-28,2026,1,Q1,1,January,Jan,5,28,3,28A26,FALSE
20260129,2026-01-29,2026,1,Q1,1,January,Jan,5,29,4,29A26,FALSE
20260130,2026-01-30,2026,1,Q1,1,January,Jan,5,30,5,30A26,FALSE
20260131,2026-01-31,2026,1,Q1,1,January,Jan,5,31,6,31A26,TRUE
20260201,2026-02-01,2026,1,Q1,2,February,Feb,5,1,0,1A26,TRUE
20260202,2026-02-02,2026,1,Q1,2,February,Feb,6,2,1,2A26,FALSE
20260203,2026-02-03,2026,1,Q1,2,February,Feb,6,3,2,3A26,FALSE
20260204,2026-02-04,2026,1,Q1,2,February,Feb,6,4,3,4A26,FALSE
20260205,2026-02-05,2026,1,Q1,2,February,Feb,6,5,4,5A26,FALSE
20260206,2026-02-06,2026,1,Q1,2,February,Feb,6,6,5,6A26,FALSE
20260207,2026-02-07,2026,1,Q1,2,February,Feb,6,7,6,7A26,TRUE
20260208,2026-02-08,2026,1,Q1,2,February,Feb,6,8,0,8A26,TRUE
20260209,2026-02-09,2026,1,Q1,2,February,Feb,7,9,1,9A26,FALSE
20260210,2026-02-10,2026,1,Q1,2,February,Feb,7,10,2,10A26,FALSE
20260211,2026-02-11,2026,1,Q1,2,February,Feb,7,11,3,11A26,FALSE
20260212,2026-02-12,2026,1,Q1,2,February,Feb,7,12,4,12A26,FALSE
20260213,2026-02-13,2026,1,Q1,2,February,Feb,7,13,5,13A26,FALSE
20260214,2026-02-14,2026,1,Q1,2,February,Feb,7,14,6,14A26,TRUE
20260215,2026-02-15,2026,1,Q1,2,February,Feb,7,15,0,15A26,TRUE
20260216,2026-02-16,2026,1,Q1,2,February,Feb,8,16,1,16A26,FALSE
20260217,2026-02-17,2026,1,Q1,2,February,Feb,8,17,2,17A26,FALSE
20260218,2026-02-18,2026,1,Q1,2,February,Feb,8,18,3,18A26,FALSE
20260219,2026-02-19,2026,1,Q1,2,February,Feb,8,19,4,19A26,FALSE
20260220,2026-02-20,2026,1,Q1,2,February,Feb,8,20,5,20A26,FALSE
20260221,2026-02-21,2026,1,Q1,2,February,Feb,8,21,6,21A26,TRUE
20260222,2026-02-22,2026,1,Q1,2,February,Feb,8,22,0,22A26,TRUE
20260223,2026-02-23,2026,1,Q1,2,February,Feb,9,23,1,23A26,FALSE
20260224,2026-02-24,2026,1,Q1,2,February,Feb,9,24,2,24A26,FALSE
20260225,2026-02-25,2026,1,Q1,2,February,Feb,9,25,3,25A26,FALSE
20260226,2026-02-26,2026,1,Q1,2,February,Feb,9,26,4,26A26,FALSE
20260227,2026-02-27,2026,1,Q1,2,February,Feb,9,27,5,27A26,FALSE
20260228,2026-02-28,2026,1,Q1,2,February,Feb,9,28,6,28A26,TRUE
20260301,2026-03-01,2026,1,Q1,3,March,Mar,9,1,0,1A26,TRUE
20260302,2026-03-02,2026,1,Q1,3,March,Mar,10,2,1,2A26,FALSE
20260303,2026-03-03,2026,1,Q1,3,March,Mar,10,3,2,3A26,FALSE
20260304,2026-03-04,2026,1,Q1,3,March,Mar,10,4,3,4A26,FALSE
20260305,2026-03-05,2026,1,Q1,3,March,Mar,10,5,4,5A26,FALSE
20260306,2026-03-06,2026,1,Q1,3,March,Mar,10,6,5,6A26,FALSE
20260307,2026-03-07,2026,1,Q1,3,March,Mar,10,7,6,7A26,TRUE
20260308,2026-03-08,2026,1,Q1,3,March,Mar,10,8,0,8A26,TRUE
20260309,2026-03-09,2026,1,Q1,3,March,Mar,11,9,1,9A26,FALSE
20260310,2026-03-10,2026,1,Q1,3,March,Mar,11,10,2,10A26,FALSE
20260311,2026-03-11,2026,1,Q1,3,March,Mar,11,11,3,11A26,FALSE
20260312,2026-03-12,2026,1,Q1,3,March,Mar,11,12,4,12A26,FALSE
20260313,2026-03-13,2026,1,Q1,3,March,Mar,11,13,5,13A26,FALSE
20260314,2026-03-14,2026,1,Q1,3,March,Mar,11,14,6,14A26,TRUE
20260315,2026-03-15,2026,1,Q1,3,March,Mar,11,15,0,15A26,TRUE
20260316,2026-03-16,2026,1,Q1,3,March,Mar,12,16,1,16A26,FALSE
20260317,2026-03-17,2026,1,Q1,3,March,Mar,12,17,2,17A26,FALSE
20260318,2026-03-18,2026,1,Q1,3,March,Mar,12,18,3,18A26,FALSE
20260319,2026-03-19,2026,1,Q1,3,March,Mar,12,19,4,19A26,FALSE
20260320,2026-03-20,2026,1,Q1,3,March,Mar,12,20,5,20A26,FALSE
20260321,2026-03-21,2026,1,Q1,3,March,Mar,12,21,6,21A26,TRUE
20260322,2026-03-22,2026,1,Q1,3,March,Mar,12,22,0,22A26,TRUE
20260323,2026-03-23,2026,1,Q1,3,March,Mar,13,23,1,23A26,FALSE
20260324,2026-03-24,2026,1,Q1,3,March,Mar,13,24,2,24A26,FALSE
20260325,2026-03-25,2026,1,Q1,3,March,Mar,13,25,3,25A26,FALSE
20260326,2026-03-26,2026,1,Q1,3,March,Mar,13,26,4,26A26,FALSE
20260327,2026-03-27,2026,1,Q1,3,March,Mar,13,27,5,27A26,FALSE
20260328,2026-03-28,2026,1,Q1,3,March,Mar,13,28,6,28A26,TRUE
20260329,2026-03-29,2026,1,Q1,3,March,Mar,13,29,0,29A26,TRUE
20260330,2026-03-30,2026,1,Q1,3,March,Mar,14,30,1,30A26,FALSE
20260331,2026-03-31,2026,1,Q1,3,March,Mar,14,31,2,31A26,FALSE
